,size_kw,zipcode,install_type,cost,cost_per_watt,annual_PV_prod,tech_1,annual_insolation,rebate,tilt1,reported_annual_energy_prod,tracking_type,bipv,Lat,Long,year_installed,installer_company,installer
5306,4.08,1002,residential,22440.0,5.5,5085.757354,Poly,4.264208317,3264.0,46.0,4026.5368,Fixed,0,42.37,-72.52,2013,Earthsponse,13
5307,3.92,1002,residential,19502.0,4.975,4627.054209,Poly,4.067532063,1536.0,16.0,3665.76,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5308,5.355,1002,residential,21605.73,4.0346834734,6645.292872,Mono,4.255177975,2000.0,42.0,5444.1,Fixed,0,42.37,-72.52,2013,First Sun Solar,7
5309,4.9,1002,residential,24727.99,5.0465285714,6185.907263,Poly,4.33296442,1960.0,30.0,4692.85,Fixed,0,42.37,-72.52,2013,Northeast Solar Design Associates,39
5310,3.924,1002,residential,23583.0,6.0099388379,4886.337529,Mono,4.278243542,1569.6,23.0,3931.53,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5311,8.575,1002,residential,44942.0,5.2410495627,10804.02373,Mono,4.318640232,2000.0,40.0,8606.04,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5312,9.8,1002,residential,49884.0,5.0902040816,12203.39138,Mono,4.278243542,2000.0,23.0,10966.82,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5313,10.791,1002,residential,57932.0,5.368547864,13576.11995,Mono,4.308658123,2000.0,40.0,10596.1,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5314,9.81,1002,residential,51093.25,5.2082823649,12279.52021,Mono,4.299081326,4000.0,25.0,10453.2,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5315,4.905,1002,residential,27857.0,5.6793068298,6197.954886,Mono,4.33016634,1962.0,40.0,5395.05,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5316,4.08,1002,residential,20298.0,4.975,5133.98124,Poly,4.318371773,1536.0,30.0,3893.4,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5317,4.08,1002,residential,20298.0,4.975,4922.709756,Poly,4.152537823,1632.0,15.0,4659.0,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5318,4.8,1002,residential,24480.0,5.1,5325.773437,Poly,3.822006941,1920.0,37.0,4907.7,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5319,3.6,1002,residential,18360.0,5.1,4521.385986,Poly,4.312808514,1440.0,27.0,3780.14,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5320,9.12,1002,residential,46512.0,5.1,10904.67557,Poly,4.098763943,2000.0,39.0,8713.8,Fixed,0,42.37,-72.52,2013,SolarCity,2989
5321,5.52,1002,residential,30826.0,5.5844202899,6010.4175,Mono,3.771069765,2000.0,28.0,6390.0,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5322,13.8,1002,residential,71264.0,5.164057971,17315.6696,Mono,4.295482159,2000.0,42.0,14789.0,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5323,4.24,1002,residential,19044.95,4.4917334906,5297.327227,crystalline,4.277993202,3392.0,45.0,3970.62,Fixed,0,42.37,-72.52,2013,First Sun Solar,7
5324,7.035,1002,residential,39343.0,5.5924662402,8843.518846,Mono,4.316018581,4000.0,27.0,7206.32,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5325,6.21,1002,residential,42271.0,6.8069243156,7476.371521,Mono,4.144863606,4000.0,15.0,6148.9,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5326,13.4,1002,residential,67173.0,5.0129104478,16746.14128,Mono,4.292441845,2000.0,25.0,15028.835,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5327,8.04,1002,residential,42360.0,5.2686567164,9625.551401,Mono,4.11838007,4000.0,19.0,8279.04,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5328,3.0,1002,residential,18750.0,6.25,3266.53125,Poly,3.771069765,1200.0,28.0,3411.0,Fixed,0,42.37,-72.52,2013,Green Earth Energy PhotoVoltaic,6
5329,4.578,1002,residential,25592.0,5.5902140673,5700.727117,Mono,4.278243542,3662.4,23.0,4488.85,Fixed,0,42.37,-72.52,2013,Northeast Solar Design Associates,39
5330,10.12,1002,residential,47169.0,4.6609683794,12716.16296,Mono,4.305356503,4250.0,42.0,10131.44,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5331,6.0,1002,residential,26000.0,4.3333333333,7519.187256,Poly,4.291154385,1600.0,45.0,4345.3,Fixed,0,42.37,-72.52,2013,Boston Solar,29
5332,3.68,1002,residential,22671.0,6.1605978261,4540.074219,Mono,4.23707819,2944.0,35.0,3684.56,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5333,5.025,1002,residential,27844.0,5.5410945274,6339.104974,Mono,4.329294682,2000.0,30.0,5142.57,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5334,7.848,1002,residential,38192.0,4.8664627931,9805.052848,Mono,4.277993202,2000.0,45.0,8632.32,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5335,14.061,1002,residential,71681.0,5.0978593272,17691.16675,Mono,4.30946064,2000.0,43.0,13348.78,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5336,7.59,1002,residential,25158.0,3.3146245059,9361.198583,Mono,4.239899635,4000.0,20.0,8462.16,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5337,9.81,1002,residential,46513.0,4.7413863405,12050.17433,Mono,4.224416256,4000.0,20.0,10557.0,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5338,7.595,1002,residential,37975.0,5.0,8836.216027,Poly,4.008287907,2000.0,26.0,8107.74,Fixed,0,42.37,-72.52,2014,SolarCity,2989
5339,15.0,1002,residential,64550.0,4.3033333333,18936.45081,Mono,4.33296442,2000.0,30.0,15096.6,Fixed,0,42.37,-72.52,2014,All Energy Solar,19
5340,21.582,1002,residential,89716.0,4.1569826707,26610.12125,Mono,4.238933086,0.0,20.0,26545.0,Fixed,0,42.37,-72.52,2013,Pv Squared,199
5341,6.0,1002,residential,25593.0,4.2655,7427.724609,Poly,4.246326923,0.0,35.0,5110.24,Fixed,0,42.37,-72.52,2014,RGS/Real Goods,405
5342,13.734,1002,residential,66097.0,4.8126547255,17102.18135,Mono,4.278243542,2000.0,23.0,15101.1,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5343,7.848,1002,residential,32869.0,4.1882008155,9663.36445,Mono,4.233813763,4000.0,20.0,7344.0,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5344,7.848,1002,residential,37274.0,4.749490316,9930.635218,Mono,4.341300011,2000.0,32.0,9088.2,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5345,10.35,1002,residential,48469.0,4.6829951691,13077.66341,Mono,4.334453583,2000.0,35.0,9897.6,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5346,5.36,1002,residential,25524.0,4.7619402985,6670.065918,Mono,4.265922546,4000.0,42.0,4862.4,Fixed,0,42.37,-72.52,2014,Northeast Solar Design Associates,39
5347,6.555,1002,residential,33836.0,5.1618611747,8293.240049,Mono,4.337644577,4000.0,38.0,6704.56,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5348,9.81,1002,residential,47883.0,4.8810397554,12181.00707,Mono,4.266444683,4000.0,23.0,9688.56,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5349,17.595,1002,residential,78264.0,4.4480818414,19134.86964,Mono,3.751638412,0.0,20.0,18618.58,Fixed,0,42.37,-72.52,2014,Pioneer Valley Photovoltaics,14
5350,6.03,1002,residential,28639.5,4.7495024876,7310.211251,Mono,4.156525135,4000.0,38.0,5674.4,Fixed,0,42.37,-72.52,2014,Northeast Solar Design Associates,39
5351,10.72,1002,residential,53926.84,5.030488806,12866.39865,Mono,4.1327281,2000.0,17.0,11802.0,Fixed,0,42.37,-72.52,2015,Northeast Solar Design Associates,39
5352,6.9,1002,residential,33819.0,4.9013043478,8669.047302,Mono,4.307014465,3250.0,35.0,6564.8,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5353,6.48,1002,residential,23913.0,3.6902777778,8122.123916,Poly,4.30105114,1250.0,30.0,5975.37,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5354,5.865,1002,residential,28534.0,4.8651321398,7317.594831,Mono,4.269284725,1250.0,45.0,5580.0,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5355,7.245,1002,residential,34934.0,4.8218081435,9039.38185,Mono,4.269284725,1250.0,45.0,7495.92,Fixed,0,42.37,-72.52,2014,Pioneer Solar Energy,4
5356,8.28,1002,residential,40642.0,4.9084541063,10485.16655,Mono,4.343419075,1250.0,35.0,9256.18,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5357,6.9,1002,residential,34610.0,5.015942029,8652.603369,Mono,4.305401325,3250.0,27.5,6728.92,Fixed,0,42.37,-72.52,2014,Pv Squared,199
5358,7.848,1002,residential,38678.0,4.9283893986,9874.582181,Mono,4.319635868,1250.0,27.5,7894.8,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5359,2.295,1002,residential,12668.4,5.52,2851.628549,crystalline,4.267849445,573.75,25.0,2214.9,Fixed,0,42.37,-72.52,2015,SolarCity,2989
5360,11.04,1002,residential,60464.0,5.4768115942,13624.58906,Mono,4.238720417,1250.0,34.0,10353.32,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5361,12.06,1002,residential,69979.0,5.8025704809,15278.60525,Mono,4.344654083,1250.0,35.0,13265.28,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5362,5.175,1002,residential,26752.0,5.169468599,6502.583331,Mono,4.305356503,1250.0,42.0,5505.54,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5363,6.21,1002,residential,34897.0,5.6194847021,7773.274259,Mono,4.299081326,1500.0,25.0,7089.6,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5364,7.194,1002,residential,33676.0,4.6811231582,9090.333833,Mono,4.33016634,0.0,40.0,6506.24,Fixed,0,42.37,-72.52,2014,Pioneer Valley Photovoltaics,14
5365,8.71,1002,residential,43615.0,5.0074626866,10431.12875,Mono,4.12409687,0.0,17.0,5894.42,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5366,8.175,1002,residential,43371.0,5.3053211009,10347.78268,Mono,4.338970661,0.0,38.0,7421.82,Fixed,0,42.37,-72.52,2015,Pv Squared,199
5367,9.18,1002,residential,50673.6,5.52,10697.64271,crystalline,3.993908167,0.0,45.0,11191.0,Fixed,0,42.37,-72.52,2015,SolarCity,2989
5368,6.82,1002,residential,22194.75,3.2543621701,7295.389465,crystalline,3.699339628,0.0,22.0,5428.4,Fixed,0,42.37,-72.52,2015,Roof Diagnostics Solar & Electric,874
5369,5.886,1034,residential,28548.0,4.8501529052,6715.720507,Mono,3.921718836,0.0,30.0,6674.0,Fixed,0,42.06,-72.86,2013,Geopeak Energy,2
5370,12.495,1034,residential,63724.5,5.1,14935.24513,Poly,4.111990452,0.0,32.0,10024.0,Fixed,0,42.06,-72.86,2014,SolarCity,2989
5371,5.25,1034,residential,21889.92,4.1695085714,6639.16333,Poly,4.337717056,0.0,33.0,6232.0,Fixed,0,42.06,-72.86,2013,RGS/Real Goods,405
5372,5.5,1034,residential,21175.0,3.85,6772.107971,Poly,4.232963085,2000.0,20.0,5697.18,Fixed,0,42.06,-72.86,2013,Trinity Solar,233
5373,12.075,1034,residential,57308.0,4.7460041408,15191.51593,Mono,4.308658123,2000.0,40.0,12378.08,Fixed,0,42.06,-72.86,2013,Pv Squared,199
5374,12.495,1034,residential,63724.5,5.1,14935.24513,Poly,4.111990452,0.0,32.0,10023.52,Fixed,0,42.06,-72.86,2014,SolarCity,2989
5375,5.886,1034,residential,28548.0,4.8501529052,6715.720507,Mono,3.921718836,0.0,30.0,6674.0,Fixed,0,42.06,-72.86,2013,Geopeak Energy,2
5376,6.885,1034,residential,37867.5,5.5,7496.689219,crystalline,3.771069765,1250.0,28.0,8028.0,Fixed,0,42.06,-72.86,2015,SolarCity,2989
5377,3.06,1034,residential,12782.75,4.177369281,3864.125193,crystalline,4.333568096,0.0,30.0,3360.5,Fixed,0,42.06,-72.86,2015,Trinity Solar,233
5378,4.0,2119,residential,15000.0,3.75,5180.107422,Mono,4.413388729,1600.0,33.0,3565.75,Fixed,0,42.35,-71.06,2013,Trinity Solar,233
5379,4.25,2119,residential,18800.0,4.4235294118,5720.436707,Poly,4.572935104,1700.0,45.0,4532.88,Fixed,0,42.35,-71.06,2013,Roof Diagnostics Solar & Electric,874
5380,3.12,2119,residential,18689.0,5.9900641026,3846.707109,Mono,4.218878269,2496.0,10.0,2788.83,Fixed,0,42.35,-71.06,2013,Transformations,36
5381,3.25,2119,residential,19078.0,5.8701538462,4006.986572,Mono,4.218878269,2600.0,10.0,3047.61,Fixed,0,42.35,-71.06,2013,Transformations,36
5382,2.88,2119,residential,17251.0,5.9899305556,3550.806562,Mono,4.218878269,2304.0,10.0,3196.08,Fixed,0,42.35,-71.06,2013,Transformations,36
5383,5.28,2119,residential,26268.0,4.975,6245.855215,Poly,4.056267262,2000.0,10.0,5945.49,Fixed,0,42.35,-71.06,2013,SolarCity,2989
5384,2.94,2119,residential,9996.0,3.4,3911.347002,Poly,4.525994778,1176.0,38.0,3505.7204,Fixed,0,42.35,-71.06,2013,Next Step Living,855
5385,5.76,2119,residential,29376.0,5.1,7059.401016,Poly,4.192315102,2000.0,15.0,6938.0,Fixed,0,42.35,-71.06,2013,SolarCity,2989
5386,1.96,2119,residential,9996.0,5.1,2475.290269,Poly,4.31482172,784.0,15.0,2254.0,Fixed,0,42.35,-71.06,2013,SolarCity,2989
5387,2.94,2119,residential,13750.0,4.6768707483,3712.935403,Poly,4.31482172,1176.0,15.0,3434.9,Fixed,0,42.35,-71.06,2013,SolarCity,2989
5388,4.5,2119,residential,22500.0,5.0,5935.865295,crystalline,4.483838558,1764.0,42.0,5134.53,Fixed,0,42.35,-71.06,2013,SolarCity,2989
5389,4.0,2119,residential,18800.0,4.7,4830.695312,Poly,4.119497299,1600.0,38.0,4221.6384,Fixed,0,42.35,-71.06,2013,Roof Diagnostics Solar & Electric,874
5390,8.93,2119,residential,55276.0,6.1899216125,11657.12084,Mono + a-Si,4.452216148,2000.0,20.0,9519.44,Fixed,0,42.35,-71.06,2013,Transformations,36
5391,7.37,2119,residential,47721.0,6.4750339213,9493.735853,Mono,4.3905406,2000.0,35.0,9239.0,Fixed,0,42.35,-71.06,2014,Next Step Living,855
5392,5.175,2119,residential,37600.0,7.2657004831,6599.536881,Mono,4.337626934,4000.0,45.0,5253.654,Fixed,0,42.35,-71.06,2014,Sunbug Solar,284
5393,8.4,1420,residential,41790.0,4.975,10582.29888,Poly,4.299760818,0.0,18.0,9226.0,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5394,6.75,1420,residential,33581.25,4.975,8448.753845,Poly,4.270748615,0.0,28.0,7426.0,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5395,10.045,1420,residential,49220.5,4.9,10717.43991,Poly,3.661472321,0.0,28.0,9752.0,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5396,6.24,1420,residential,31044.0,4.975,8265.223535,Mono,4.49668026,2000.0,40.0,6528.6,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5397,4.8,1420,residential,23880.0,4.975,5949.344531,Poly,4.232566357,1920.0,23.0,5075.67,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5398,3.5,1420,residential,16450.0,4.7,4581.134277,Poly,4.456820965,1400.0,25.0,3987.196,Fixed,0,42.58,-71.81,2013,Roof Diagnostics Solar & Electric,874
5399,2.94,1420,residential,9996.0,3.4,3648.536411,Poly,4.22752142,1176.0,22.0,3373.64,Fixed,0,42.58,-71.81,2013,Next Step Living,855
5400,3.675,1420,residential,12495.0,3.4,4834.818695,Poly,4.471409321,1470.0,33.0,4332.7373,Fixed,0,42.58,-71.81,2013,Next Step Living,855
5401,7.92,1420,residential,40392.0,5.1,10263.72832,Poly,4.414527416,2000.0,22.0,8979.15,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5402,8.4,1420,residential,41790.0,4.975,10582.29888,Poly,4.299760818,0.0,18.0,9225.64,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5403,8.67,1420,residential,34347.5,3.9616493656,10430.21109,crystalline,4.094163895,4000.0,30.0,8509.35,Fixed,0,42.58,-71.81,2013,Sunlight Solar Energy,104
5404,6.0,1420,residential,27885.0,4.6475,7726.538818,Poly,4.388822079,2000.0,20.0,5749.7924,Fixed,0,42.58,-71.81,2013,Roof Diagnostics Solar & Electric,874
5405,5.88,1420,residential,29988.0,5.1,7347.352852,Poly,4.264561176,2000.0,26.0,6427.12,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5406,6.125,1420,residential,30625.0,5.0,7364.080322,Poly,4.110154629,2000.0,23.0,6841.32,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5407,2.94,1420,residential,14700.0,5.0,3903.042004,Poly,4.511197567,1176.0,36.0,2999.65,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5408,7.595,1420,residential,37975.0,5.0,9500.582904,Poly,4.255904675,2000.0,29.0,9026.82,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5409,14.388,1420,residential,75701.0,5.2613983875,19026.77761,Mono,4.499174118,4000.0,30.0,15516.0,Fixed,0,42.58,-71.81,2014,Brightstar Solar,44
5410,5.25,1420,residential,25400.0,4.8380952381,6827.699341,Poly,4.430644512,2000.0,24.0,5069.316,Fixed,0,42.58,-71.81,2014,Roof Diagnostics Solar & Electric,874
5411,4.75,1420,residential,24510.0,5.16,6137.695801,Poly,4.404384136,1900.0,23.0,4693.1892,Fixed,0,42.58,-71.81,2014,Roof Diagnostics Solar & Electric,874
5412,6.75,1420,residential,33581.25,4.975,8448.753845,Poly,4.270748615,0.0,28.0,7425.27,Fixed,0,42.58,-71.81,2013,SolarCity,2989
5413,7.105,1420,residential,35525.0,5.0,8292.639952,Poly,3.974510908,2000.0,30.0,7761.39,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5414,10.045,1420,residential,49220.5,4.9,10717.43991,Poly,3.661472321,0.0,28.0,9751.28,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5415,4.59,1420,residential,22044.75,4.8027777778,5175.334819,Poly,3.868136406,1836.0,17.0,5090.584,Fixed,0,42.58,-71.81,2014,Roof Diagnostics Solar & Electric,874
5416,10.05,1420,residential,55297.0,5.5021890547,11503.58185,Mono,3.916255236,4000.0,30.0,9936.0,Fixed,0,42.58,-71.81,2014,Independent Power Systems,50
5417,3.25,1420,residential,15925.0,4.9,3522.845276,Poly,3.702925682,0.0,27.0,3129.84,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5418,5.886,1420,residential,29497.0,5.0113829426,7783.68175,Mono,4.499174118,4000.0,30.0,6336.0,Fixed,0,42.58,-71.81,2014,Independent Power Systems,50
5419,7.0,1420,residential,25205.57,3.6007957143,9213.292847,Mono,4.480105877,0.0,28.0,676.62,Fixed,0,42.58,-71.81,2014,Great Sky Solar,5
5420,5.355,1420,residential,29452.5,5.5,6308.395258,crystalline,4.001093388,1250.0,42.0,6305.32,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5421,5.865,1420,residential,32257.5,5.5,7354.866075,crystalline,4.280785084,1250.0,15.0,7371.0,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5422,4.845,1420,residential,26647.5,5.5,6285.215876,crystalline,4.411791325,1211.25,30.0,6341.25,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5423,3.98,1420,residential,17432.0,4.3798994975,5096.287002,crystalline,4.366270542,995.0,20.0,4588.84,Fixed,0,42.58,-71.81,2014,Roof Diagnostics Solar & Electric,874
5424,4.335,1420,residential,23842.5,5.5,5549.468877,crystalline,4.364421844,1083.75,28.0,5650.25,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5425,7.65,1420,residential,42075.0,5.5,8590.041376,crystalline,3.844531298,1250.0,30.0,8738.28,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5426,3.06,1420,residential,16830.0,5.5,4021.603506,crystalline,4.470301151,765.0,29.0,4208.49,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5427,3.06,1420,residential,16830.0,5.5,3980.797405,crystalline,4.431274414,765.0,23.0,476.52,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5428,6.725,1420,residential,27639.75,4.11,8864.452194,crystalline,4.476519108,1250.0,39.0,7902.9,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
5429,5.47,1420,residential,23740.0,4.3400365631,7028.195471,crystalline,4.381053448,1250.0,22.0,6207.52,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
5430,3.57,1420,residential,19706.4,5.52,4520.790535,crystalline,4.310386181,573.75,45.0,4642.0,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5431,2.55,1420,residential,14025.0,5.5,3368.906726,crystalline,4.495657444,637.5,30.0,2663.02,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5432,5.1,1420,residential,28050.0,5.5,6775.217395,crystalline,4.514946461,1250.0,36.0,6852.16,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5433,8.67,1420,residential,36516.59,4.2118327566,10938.31415,Poly,4.292963505,1250.0,28.0,9617.481,Fixed,0,42.58,-71.81,2015,North East Solar Services,2
5434,2.04,1420,residential,11220.0,5.5,2662.622593,crystalline,4.437419891,510.0,32.0,2982.6,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5435,6.12,1420,residential,33782.0,5.5199346405,8055.199731,crystalline,4.476060867,1250.0,30.0,7759.64,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5436,2.04,1420,residential,11220.0,5.5,2702.556489,crystalline,4.50626421,510.0,35.0,2598.8,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5437,4.235,1420,residential,16016.4,3.7819126328,4840.980319,crystalline,3.90587306,1058.75,39.0,4391.1,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
5438,9.18,1420,residential,50490.0,5.5,11527.97886,crystalline,4.284102917,1250.0,30.0,10909.36,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5439,7.96,1420,residential,31362.4,3.94,8989.737549,crystalline,3.837696791,1250.0,42.0,8419.29,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
5440,2.04,1420,residential,10200.0,5.0,2681.069004,crystalline,4.470301151,510.0,29.0,2807.0,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5441,4.725,1420,residential,19444.5,4.1152380952,6150.201773,crystalline,4.430598736,1181.25,25.0,4564.62,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
5442,3.06,1420,residential,16891.2,5.52,3936.22084,crystalline,4.366208553,765.0,40.0,2716.6,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5443,7.521,1420,residential,39784.1,5.2897354075,9238.623064,Mono,4.178966999,0.0,30.0,8218.63,Fixed,0,42.58,-71.81,2014,Revolusun ,184
5444,2.04,1420,residential,10608.0,5.2,2274.423193,crystalline,3.821409464,0.0,25.0,1917.66,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5445,6.12,1420,residential,33660.0,5.5,7505.93272,crystalline,4.180469513,0.0,20.0,6731.12,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5446,5.61,1420,residential,30855.0,5.5,5930.791743,crystalline,3.599704742,0.0,40.0,4498.77,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5447,11.475,1420,residential,63112.5,5.5,10167.91668,crystalline,3.090607643,0.0,20.0,1844.67,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5448,3.57,1420,residential,19635.0,5.5,4185.87468,crystalline,4.006311893,0.0,33.0,3910.2,Fixed,0,42.58,-71.81,2014,SolarCity,2989
5449,7.395,1420,residential,40820.0,5.5199459094,9808.575623,crystalline,4.510008335,0.0,37.0,6824.79,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5450,7.14,1420,residential,39270.0,5.5,7939.040259,crystalline,3.79026413,0.0,31.0,8148.66,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5451,6.63,1420,residential,36598.0,5.5200603318,6246.777583,crystalline,3.213777542,0.0,45.0,6108.96,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5452,8.415,1420,residential,38844.11,4.6160558526,10911.1908,crystalline,4.417074203,1250.0,22.0,7460.27,Fixed,0,42.58,-71.81,2015,Trinity Solar,233
5453,6.63,1420,residential,36465.0,5.5,7588.939827,crystalline,3.911636591,0.0,37.0,5100.9,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5454,5.61,1420,residential,30967.2,5.52,5903.335477,crystalline,3.589845419,0.0,35.0,2299.2,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5455,3.825,1420,residential,21114.0,5.52,4273.210437,crystalline,3.823894262,0.0,32.0,3330.8,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5456,7.14,1420,residential,39270.0,5.5,8351.375259,crystalline,3.998850584,0.0,30.0,6583.07,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5457,6.63,1420,residential,36465.0,5.5,7744.743208,crystalline,3.987290621,0.0,20.0,7752.0,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5458,5.1,1420,residential,28152.0,5.52,5601.162158,crystalline,3.772443533,0.0,18.0,5803.0,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5459,5.1,1420,residential,28050.0,5.5,3785.534454,crystalline,2.58953476,0.0,35.0,3378.21,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5460,4.59,1420,residential,25245.0,5.5,5961.367837,crystalline,4.42462492,0.0,23.0,2769.0,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5461,5.355,1420,residential,29452.5,5.5,5896.18838,crystalline,3.755268812,0.0,30.0,4575.75,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5462,11.73,1420,residential,64749.6,5.52,15533.34081,crystalline,4.500945568,0.0,40.0,12602.4,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5463,14.535,1420,residential,79942.5,5.5,16363.29967,crystalline,3.846530914,0.0,22.0,12043.85,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5464,7.65,1420,residential,42075.0,5.5,8592.771918,crystalline,3.834392786,0.0,25.0,7099.2,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5465,7.14,1420,residential,30217.42,4.2321316527,9339.948875,crystalline,4.454329491,0.0,25.0,9514.68,Fixed,0,42.58,-71.81,2015,Trinity Solar,233
5466,5.1,1420,residential,28152.0,5.52,5383.514429,crystalline,3.607655764,0.0,45.0,3308.25,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5467,6.885,1420,residential,38005.2,5.52,8009.796533,crystalline,3.982103348,0.0,22.0,2854.56,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5468,6.12,1420,residential,33782.4,5.52,6898.60415,crystalline,3.847574472,0.0,25.0,6329.25,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5469,5.355,1420,residential,29988.0,5.6,5896.18838,crystalline,3.755268812,0.0,30.0,5355.85,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5470,9.945,1420,residential,54896.4,5.52,10602.67868,crystalline,3.661564112,0.0,25.0,8150.87,Fixed,0,42.58,-71.81,2015,SolarCity,2989
5471,5.1,1420,residential,17461.45,3.4238137255,6589.94707,crystalline,4.404384136,0.0,23.0,4547.72,Fixed,0,42.58,-71.81,2015,Trinity Solar,233
5472,10.215,1420,residential,38132.1,3.7329515419,11603.84596,crystalline,3.893007278,0.0,10.0,11169.3,Fixed,0,42.58,-71.81,2015,Roof Diagnostics Solar & Electric,874
