,size_kw,zipcode,install_type,cost,cost_per_watt,annual_PV_prod,tech_1,annual_insolation,rebate,tilt1,reported_annual_energy_prod,tracking_type,bipv,Lat,Long,year_installed,installer_company,installer
870,2.64,2176,residential,18480.0,7.0,3354.863145,Poly,4.337361813,0.0,18.0,2942.4,Fixed,0,42.45,-71.05,2013,Vivint,2674
871,4.5,2176,residential,21060.0,4.68,5603.122375,Poly,4.251883984,1800.0,25.0,4990.41,Fixed,0,42.45,-71.05,2013,Roof Diagnostics Solar & Electric,953
872,6.125,2176,residential,33075.0,5.4,8216.339828,Poly,4.557927608,2000.0,45.0,7460.0,Fixed,0,42.45,-71.05,2013,Next Step Living,905
873,5.0,2176,residential,17885.0,3.577,6759.622192,Poly,4.600974083,2000.0,32.0,5221.902,Fixed,0,42.45,-71.05,2013,Roof Diagnostics Solar & Electric,953
874,9.156,2176,residential,53108.0,5.8003494976,11990.4269,Mono,4.460134506,2250.0,34.0,9574.5041,Fixed,0,42.45,-71.05,2013,New England Clean Energy,301
875,4.655,2176,residential,32585.0,7.0,5500.522903,Poly,4.040157795,0.0,28.0,4402.405,Fixed,0,42.45,-71.05,2013,Vivint,2674
876,4.02,2176,residential,26130.0,6.5,5383.660847,Mono,4.551046848,3216.0,45.0,5040.0,Fixed,0,42.45,-71.05,2014,Next Step Living,905
877,5.36,2176,residential,41806.0,7.7996268657,6976.331162,Mono,4.439528942,4000.0,22.0,6685.0,Fixed,0,42.45,-71.05,2014,Next Step Living,905
878,4.9,2176,residential,24010.0,4.9,5614.954382,Poly,3.934375048,0.0,14.0,5058.76,Fixed,0,42.45,-71.05,2014,SolarCity,3552
879,10.78,2176,residential,75460.0,7.0,11639.96424,Poly,3.690300226,0.0,43.0,11248.53,Fixed,0,42.45,-71.05,2013,Vivint,2674
880,2.94,2176,residential,14406.0,4.9,3395.769624,Poly,3.961813211,0.0,17.0,2956.92,Fixed,0,42.45,-71.05,2014,SolarCity,3552
881,5.025,2176,residential,41042.0,8.1675621891,6801.041226,Mono,4.599617958,4000.0,40.0,6168.0,Fixed,0,42.45,-71.05,2014,Next Step Living,905
882,3.35,2176,residential,26995.0,8.0582089552,4241.066058,Mono,4.313711643,1340.0,30.0,3789.0,Fixed,0,42.45,-71.05,2014,Next Step Living,905
883,4.8,2176,residential,25200.0,5.25,6385.652344,crystalline,4.520365238,3840.0,45.0,5318.887,Fixed,0,42.45,-71.05,2014,Home Energy,12
884,4.41,2176,residential,30870.0,7.0,5681.135665,Poly,4.396288872,0.0,20.0,5147.94,Fixed,0,42.45,-71.05,2014,Vivint,2674
885,3.185,2176,residential,22295.0,7.0,3293.098713,Poly,3.545656443,0.0,31.0,3107.45,Fixed,0,42.45,-71.05,2014,Vivint,2674
886,3.43,2176,residential,24010.0,7.0,3886.489371,Poly,3.879229546,0.0,30.0,3872.862,Fixed,0,42.45,-71.05,2014,Vivint,2674
887,4.5,2176,residential,31500.0,7.0,4853.624634,Poly,3.687264204,0.0,42.0,4741.078,Fixed,0,42.45,-71.05,2014,Vivint,2674
888,3.675,2176,residential,25725.0,7.0,4759.223694,Poly,4.413388729,0.0,33.0,4787.1,Fixed,0,42.45,-71.05,2014,Vivint,2674
889,6.5,2176,residential,31850.0,4.9,5799.08783,Poly,3.077669859,0.0,38.0,5608.21,Dual-Axis,0,42.45,-71.05,2014,SolarCity,3552
890,13.065,2176,residential,56997.0,4.3625717566,17706.88509,Mono,4.610648632,1250.0,35.0,14080.0,Fixed,0,42.45,-71.05,2014,Independent Power Systems,80
891,6.21,2176,residential,31750.0,5.1127214171,8371.487834,Mono,4.585665226,1250.0,35.0,7260.89,Fixed,0,42.45,-71.05,2014,Sunlight Solar Energy,210
892,14.74,2176,residential,71581.0,4.8562415197,19978.56037,Mono,4.610839367,1250.0,35.0,17422.96,Fixed,0,42.45,-71.05,2014,Sunlight Solar Energy,210
893,5.1,2176,residential,20400.0,4.0,6885.649951,crystalline,4.595431805,1250.0,32.0,6275.7,Fixed,0,42.45,-71.05,2015,Trinity Solar,285
894,5.215,2176,residential,18061.75,3.4634228188,7066.891571,crystalline,4.61024332,1250.0,35.0,5978.11,Fixed,0,42.45,-71.05,2015,Roof Diagnostics Solar & Electric,953
895,6.375,2176,residential,24009.2,3.7661490196,6947.127457,Poly,3.729650736,0.0,30.0,5896.8,Fixed,0,42.45,-71.05,2014,Roof Diagnostics Solar & Electric,953
896,7.848,2176,residential,41368.0,5.2711518858,8817.918724,Mono,3.848053694,3250.0,30.0,8163.298,Fixed,0,42.45,-71.05,2015,Sunbug Solar,392
897,6.12,2176,residential,33782.4,5.52,7952.910864,crystalline,4.426689148,0.0,30.0,3905.25,Fixed,0,42.45,-71.05,2015,SolarCity,3552
898,8.32,2176,residential,29993.6,3.605,11220.14258,Poly,4.586659908,0.0,37.0,8935.437,Fixed,0,42.45,-71.05,2015,Sunrun,332
899,8.829,2176,residential,41849.0,4.739947899,11929.69695,Mono,4.596901894,0.0,38.0,7868.61,Fixed,0,42.45,-71.05,2015,Sunbug Solar,392
900,3.57,2176,residential,19992.0,5.6,4370.942487,crystalline,4.17834568,0.0,34.0,2620.75,Fixed,0,42.45,-71.05,2015,SolarCity,3552
901,3.12,2176,residential,17472.0,5.6,4117.638662,Poly,4.499052525,0.0,22.0,3389.26,Fixed,0,42.45,-71.05,2015,SolarCity,3552
902,2.616,2176,residential,19829.0,7.5798929664,3488.200649,Mono,4.532046795,0.0,45.0,2831.696,Fixed,0,42.45,-71.05,2015,Sunbug Solar,392
903,8.82,1524,residential,36350.0,4.1213151927,10872.56,Poly,4.199297428,0.0,23.0,7286.0,Fixed,0,42.25,-71.9,2013,Direct Energy Solar,954
904,16.32,1524,residential,70808.0,4.3387254902,18973.37063,Mono,3.984347343,0.0,4.0,12806.4,Fixed,0,42.25,-71.9,2012,Direct Energy Solar,954
905,4.32,1524,residential,24065.21,5.570650463,4872.050332,Mono,3.873747826,4752.0,28.0,4648.8096,Fixed,0,42.25,-71.9,2010,RGS/Real Goods,774
906,6.375,1524,residential,36592.5,5.74,8141.886658,Mono,4.354677677,8000.0,18.0,4379.37,Fixed,0,42.25,-71.9,2012,United Solar Associates,57
907,5.28,1524,residential,29400.0,5.5681818182,6998.364141,Mono,4.507713318,3750.0,32.0,5787.58,Fixed,0,42.25,-71.9,2012,Direct Energy Solar,954
908,6.72,1524,residential,38976.0,5.8,8914.15875,Poly,4.506919861,4000.0,40.0,7418.55,Single-Axis,0,42.25,-71.9,2012,Absolute Green Energy,32
909,16.32,1524,residential,70808.0,4.3387254902,18973.37063,Mono,3.984347343,0.0,4.0,12806.4,Fixed,0,42.25,-71.9,2012,Direct Energy Solar,954
910,5.1,1524,residential,23919.0,4.69,6236.537988,Mono,4.166955948,4000.0,22.0,5191.7994,Fixed,0,42.25,-71.9,2013,Sunbug Solar,392
911,11.772,1524,residential,68886.0,5.8516819572,15626.73364,Mono,4.512922287,4000.0,34.0,13217.7338,Fixed,0,42.25,-71.9,2013,Sunbug Solar,392
912,6.86,1524,residential,35503.0,5.1753644315,9022.188762,Poly,4.475153446,4000.0,28.0,6559.2,Fixed,0,42.25,-71.9,2013,Next Step Living,905
913,6.12,1524,residential,32436.0,5.3,8089.219819,Poly,4.488721371,4000.0,43.0,5956.91,Fixed,0,42.25,-71.9,2013,Second Generation Energy,173
914,7.5,1524,residential,36733.0,4.8977333333,9926.109924,Poly,4.496895313,2000.0,35.0,8830.78,Fixed,0,42.25,-71.9,2014,RGS/Real Goods,774
915,4.655,1524,residential,23275.0,5.0,6085.351033,Poly,4.435763836,1862.0,45.0,5252.72,Fixed,0,42.25,-71.9,2014,SolarCity,3552
916,5.635,1524,residential,28175.0,5.0,7196.789226,Poly,4.354677677,2000.0,18.0,5682.6,Fixed,0,42.25,-71.9,2014,SolarCity,3552
917,8.16,1524,residential,35419.5,4.340625,9976.298262,Poly,4.174342632,2000.0,13.0,8641.9,Fixed,0,42.25,-71.9,2014,Roof Diagnostics Solar & Electric,953
918,6.03,1524,residential,48527.0,8.0475953566,7847.140353,Mono,4.432663441,4000.0,23.0,7418.0,Fixed,0,42.25,-71.9,2014,Next Step Living,905
919,8.82,1524,residential,36350.0,4.1213151927,10872.56,Poly,4.199297428,0.0,23.0,7159.5,Fixed,0,42.25,-71.9,2013,Direct Energy Solar,954
920,7.848,1524,residential,39946.0,5.0899592253,8964.762161,Mono,3.899710417,4000.0,23.0,7720.0091,Fixed,0,42.25,-71.9,2014,Sunbug Solar,392
921,3.47,1524,residential,13553.95,3.906037464,4471.650742,crystalline,4.380225658,867.5,34.0,4189.68,Fixed,0,42.25,-71.9,2014,Roof Diagnostics Solar & Electric,953
922,10.965,1524,residential,60307.5,5.5,13754.81885,crystalline,4.274460316,1250.0,20.0,11094.72,Fixed,0,42.25,-71.9,2015,SolarCity,3552
923,6.12,1524,residential,33782.4,5.52,7726.904912,crystalline,4.309048653,1250.0,20.0,8003.16,Fixed,0,42.25,-71.9,2015,SolarCity,3552
924,5.725,1524,residential,23415.0,4.0899563319,6981.199319,crystalline,4.169146538,1250.0,11.0,6596.59,Fixed,0,42.25,-71.9,2015,Roof Diagnostics Solar & Electric,953
925,10.455,1524,residential,57502.5,5.5,12948.49963,crystalline,4.213052273,0.0,30.0,9412.26,Fixed,0,42.25,-71.9,2014,SolarCity,3552
926,7.14,1524,residential,32085.0,4.493697479,9485.619866,crystalline,4.515731335,3250.0,36.9,7229.25,Fixed,0,42.25,-71.9,2015,New England Clean Energy,301
927,5.47,1524,residential,21016.25,3.8420932358,6232.245034,crystalline,3.910294771,0.0,10.0,5550.93,Fixed,0,42.25,-71.9,2014,Roof Diagnostics Solar & Electric,953
928,8.16,1524,residential,33483.0,4.1033088235,10826.11963,crystalline,4.507794857,0.0,39.8,9690.69,Fixed,0,42.25,-71.9,2015,New England Clean Energy,301
929,7.28,1524,residential,21221.0,2.9149725275,9655.215527,Poly,4.50647974,0.0,40.0,7785.168,Fixed,0,42.25,-71.9,2015,Sunrun,332
930,6.12,1524,residential,33660.0,5.5,7841.766226,crystalline,4.36985445,0.0,24.0,6951.0,Fixed,0,42.25,-71.9,2015,SolarCity,3552
931,7.14,1524,residential,39984.0,5.6,8751.6127,crystalline,4.166687012,0.0,34.0,8465.4,Fixed,0,42.25,-71.9,2015,SolarCity,3552
932,10.4,1524,residential,26950.0,2.5913461538,13588.28428,Poly,4.44802618,0.0,34.0,8558.208,Fixed,0,42.25,-71.9,2015,Sunrun,332
933,12.1,1524,residential,30002.0,2.4795041322,14027.52025,Poly,3.960916758,0.0,35.0,10759.29,Fixed,0,42.25,-71.9,2015,Sunrun,332
934,4.41,1930,residential,23500.0,5.3287981859,5943.813289,Poly,4.588603973,0.0,30.0,5650.0,Fixed,0,42.62,-70.66,2012,New Day Energy,22
935,2.45,1930,residential,12300.0,5.0204081633,3320.464484,Poly,4.610648632,0.0,35.0,3139.0,Fixed,0,42.62,-70.66,2013,New Day Energy,22
936,4.0,1930,residential,19200.0,4.8,5392.283203,Poly,4.589225292,0.0,30.0,5022.0,Fixed,0,42.62,-70.66,2012,New Day Energy,22
937,3.42,1930,residential,23427.0,6.85,4202.404739,Mono,4.199812889,0.0,22.0,3286.0,Fixed,0,42.62,-70.66,2012,Sungevity,493
938,8.46,1930,residential,42088.0,4.9749408983,9818.764607,Poly,3.973932266,0.0,18.0,9139.0,Fixed,0,42.62,-70.66,2012,SolarCity,3552
939,6.125,1930,residential,42875.0,7.0,7890.466202,Poly,4.396288872,0.0,20.0,6315.2,Fixed,0,42.62,-70.66,2013,Vivint,2674
940,2.5,1930,residential,17500.0,7.0,3295.125122,Poly,4.493386745,0.0,28.0,2744.0,Fixed,0,42.62,-70.66,2014,Vivint,2674
941,2.04,1930,residential,31051.0,15.2210784314,2708.799258,Poly,4.524250507,4590.0,25.0,2283.3,Fixed,0,42.62,-70.66,2007,Solar Works,34
942,3.6,1930,residential,31000.0,8.6111111111,4764.038379,Mono,4.509891033,7200.0,27.0,4369.0,Fixed,0,42.62,-70.66,2008,Solar Wrights,52
943,5.46,1930,residential,44429.0,8.1371794872,7329.580115,Poly,4.570989609,21250.0,30.0,6655.0,Fixed,0,42.62,-70.66,2008,Solar Market,2
944,5.04,1930,residential,44458.67,8.8211646825,6805.276611,Poly,4.589233398,21250.0,43.0,7792.0,Dual-Axis,0,42.62,-70.66,2009,"Sam Gallo Electric;Fred Paris, Granite City Green",1
945,4.875,1930,residential,42500.87,8.7181271795,6265.178375,Mono + a-Si,4.378264904,10968.75,30.0,5900.58,Fixed,0,42.62,-70.66,2009,Borrego Solar,123
946,3.06,1930,residential,36110.0,11.8006535948,3613.275417,Poly,4.049257755,6120.0,7.0,3292.0,Fixed,0,42.62,-70.66,2008,Solar Works,34
947,6.3,1930,residential,46480.0,7.3777777778,8325.186987,Poly,4.50404501,11250.0,25.0,6302.19,Fixed,0,42.62,-70.66,2009,Solar Wrights,52
948,4.8,1930,residential,27580.0,5.7458333333,6420.43125,Poly,4.555731297,5280.0,27.0,5732.1,Fixed,0,42.62,-70.66,2010,Solarflair Energy,513
949,6.44,1930,residential,43650.0,6.7779503106,8568.655054,Poly,4.529948235,10000.0,30.0,7316.02,Fixed,0,42.62,-70.66,2010,Grosolar,93
950,4.95,1930,residential,27100.0,5.4747474747,6671.627161,Poly,4.588603973,5445.0,30.0,5538.6,Fixed,0,42.62,-70.66,2010,Adros Energy,2
951,5.18,1930,residential,28472.0,5.4965250965,6941.263232,Mono,4.557610035,5500.0,40.0,6097.0,Fixed,0,42.62,-70.66,2010,RGS/Real Goods,774
952,4.6,1930,residential,31790.0,6.9108695652,6155.472144,Poly,4.548501492,4600.0,45.0,5277.25,Fixed,0,42.62,-70.66,2010,Second Generation Energy,173
953,5.06,1930,residential,32302.0,6.3837944664,6853.918242,crystalline,4.60550642,5500.0,40.0,5843.74,Fixed,0,42.62,-70.66,2011,Alternate Energy Systems,38
954,9.0,1930,residential,57349.09,6.3721211111,11482.48499,Mono,4.346848965,3750.0,30.0,10124.16,Fixed,0,42.62,-70.66,2011,RGS/Real Goods,774
955,4.992,1930,residential,23362.0,4.6798878205,6535.426828,Mono,4.460900784,8486.4,30.0,5572.28,Fixed,0,42.62,-70.66,2011,American Solar Partners,111
956,5.52,1930,residential,35328.0,6.4,7018.363975,Poly,4.335004807,4250.0,26.0,5837.65,Fixed,0,42.62,-70.66,2011,Sunbug Solar,392
957,4.5,1930,residential,30722.0,6.8271111111,5874.249023,Mono,4.452216148,3825.0,20.0,5077.8,Fixed,0,42.62,-70.66,2011,RGS/Real Goods,774
958,4.7,1930,residential,35626.0,7.58,6128.720251,Poly,4.442234516,3525.0,34.0,5303.0,Fixed,0,42.62,-70.66,2012,SolarCity,3552
959,5.85,1930,residential,26000.0,4.4444444444,7797.269476,Mono,4.541106701,2250.0,25.0,6902.52,Fixed,0,42.62,-70.66,2012,RGS/Real Goods,774
960,3.25,1930,residential,21550.0,6.6307692308,4400.403595,Mono,4.606972694,2600.0,35.0,3810.51,Fixed,0,42.62,-70.66,2012,Endless Mountains Solar Services,99
961,8.46,1930,residential,42088.0,4.9749408983,9818.764607,Poly,3.973932266,0.0,18.0,8499.27,Fixed,0,42.62,-70.66,2012,SolarCity,3552
962,5.46,1930,residential,27163.5,4.975,7211.201023,Mono,4.489965439,2000.0,45.0,5686.32,Fixed,0,42.62,-70.66,2012,SolarCity,3552
963,5.28,1930,residential,21989.0,4.1645833333,7086.081621,crystalline,4.568162441,2250.0,35.0,6211.3788,Fixed,0,42.62,-70.66,2013,Revision Energy,17
964,4.9,1930,residential,21962.0,4.4820408163,6572.659143,Mono,4.56580019,1960.0,30.0,5522.34,Fixed,0,42.62,-70.66,2013,RGS/Real Goods,774
965,6.24,1930,residential,25530.0,4.0913461538,8202.027539,crystalline,4.475968838,4000.0,32.0,6882.68,Fixed,0,42.62,-70.66,2013,RGS/Real Goods,774
966,6.54,1930,residential,41595.0,6.3600917431,8248.277219,Mono,4.302340031,2000.0,33.0,6889.6695,Fixed,0,42.62,-70.66,2013,Sunbug Solar,392
967,3.675,1930,residential,12495.0,3.4,4934.802292,Poly,4.568834305,1470.0,35.0,4408.47,Fixed,0,42.62,-70.66,2013,Next Step Living,905
968,3.92,1930,residential,13328.0,3.4,5211.316045,Poly,4.529264927,1568.0,25.0,4607.5,Fixed,0,42.62,-70.66,2013,Next Step Living,905
969,4.41,1930,residential,23500.0,5.3287981859,5943.813289,Poly,4.588603973,0.0,30.0,5650.0,Fixed,0,42.62,-70.66,2012,New Day Energy,22
970,2.45,1930,residential,12300.0,5.0204081633,3320.464484,Poly,4.610648632,0.0,35.0,3139.0,Fixed,0,42.62,-70.66,2013,New Day Energy,22
971,8.82,1930,residential,44982.0,5.1,9946.313569,Poly,3.864936829,2000.0,20.0,10303.72,Fixed,0,42.62,-70.66,2013,SolarCity,3552
972,2.64,1930,residential,13068.0,4.95,3003.873662,Poly,3.914426088,2112.0,28.0,2531.2,Fixed,0,42.62,-70.66,2013,Earthsponse,22
973,8.8,1930,residential,44880.0,5.1,11460.22646,Poly,4.439073086,2000.0,23.0,9232.44,Fixed,0,42.62,-70.66,2013,SolarCity,3552
974,9.275,1930,residential,34580.0,3.7283018868,12530.60992,crystalline,4.597613811,2000.0,35.0,9174.633,Fixed,0,42.62,-70.66,2013,United Solar Associates,57
975,4.0,1930,residential,19200.0,4.8,5392.283203,Poly,4.589225292,0.0,30.0,5022.0,Fixed,0,42.62,-70.66,2012,New Day Energy,22
976,5.175,1930,residential,29929.0,5.7833816425,5888.275076,Mono,3.914426088,2000.0,28.0,6206.0,Fixed,0,42.62,-70.66,2014,Sunbug Solar,392
977,6.125,1930,residential,42875.0,7.0,7890.466202,Poly,4.396288872,0.0,20.0,6315.1968,Fixed,0,42.62,-70.66,2013,Vivint,2674
978,2.75,1930,residential,16439.0,5.9778181818,3640.52533,crystalline,4.498683453,1100.0,45.0,2773.618,Fixed,0,42.62,-70.66,2014,New England Clean Energy,301
979,6.0,1930,residential,22720.0,3.7866666667,8118.884033,Poly,4.602532387,2000.0,35.0,7208.61102,Fixed,0,42.62,-70.66,2014,RGS/Real Goods,774
980,7.02,1930,residential,35139.0,5.0055555556,9335.62481,Mono,4.519952297,4000.0,45.0,6715.2,Fixed,0,42.62,-70.66,2014,Endless Mountains Solar Services,99
981,6.5,1930,residential,27180.0,4.1815384615,8261.084229,Poly,4.341209412,2000.0,15.0,6051.6998,Fixed,0,42.62,-70.66,2014,Roof Diagnostics Solar & Electric,953
982,6.5,1930,residential,28275.0,4.35,8457.738586,Poly,4.41996336,2000.0,47.0,7375.7775,Fixed,0,42.62,-70.66,2014,Roof Diagnostics Solar & Electric,953
983,4.69,1930,residential,31845.0,6.789978678,6351.716465,Mono,4.605083466,1876.0,40.0,5802.0,Fixed,0,42.62,-70.66,2014,Next Step Living,905
984,6.03,1930,residential,38894.0,6.4500829187,7693.26494,Mono,4.346848965,2000.0,30.0,6703.6632,Fixed,0,42.62,-70.66,2014,Sunbug Solar,392
985,6.63,1930,residential,19643.0,2.962745098,7721.747823,Mono,3.984188318,4000.0,28.0,6385.0215,Fixed,0,42.62,-70.66,2014,Revision Energy,17
986,2.5,1930,residential,17500.0,7.0,3027.175293,Poly,4.138525009,0.0,26.0,2743.936,Fixed,0,42.62,-70.66,2014,Vivint,2674
987,3.924,1930,residential,20720.0,5.2803261978,5059.511332,Mono,4.399415493,1569.6,18.0,4977.7,Fixed,0,42.62,-70.66,2014,Solarflair Energy,513
988,8.28,1930,residential,45362.0,5.4785024155,10365.19651,Mono,4.277304173,2000.0,18.0,8706.1142,Fixed,0,42.62,-70.66,2014,Sunbug Solar,392
989,5.0,1930,residential,27649.0,5.5298,6740.354004,crystalline,4.589225292,2000.0,30.0,4818.65,Fixed,0,42.62,-70.66,2014,RGS/Real Goods,774
990,4.5,1930,residential,18433.8,4.0964,5925.809509,crystalline,4.48490572,1102.5,30.0,4979.7,Fixed,0,42.62,-70.66,2014,Roof Diagnostics Solar & Electric,953
991,5.215,1930,residential,20286.35,3.89,6880.640571,crystalline,4.488584042,1250.0,38.0,6318.58,Fixed,0,42.62,-70.66,2014,Roof Diagnostics Solar & Electric,953
992,11.96,1930,residential,45650.0,3.8168896321,15433.55658,crystalline,4.398713112,1250.0,25.0,13118.55,Fixed,0,42.62,-70.66,2015,Roof Diagnostics Solar & Electric,953
993,2.805,1930,residential,15427.5,5.5,3756.290138,crystalline,4.558230877,701.25,30.0,3559.0,Fixed,0,42.62,-70.66,2014,SolarCity,3552
994,3.47,1930,residential,13102.85,3.776037464,4697.737,crystalline,4.600977421,867.5,40.0,4205.65,Fixed,0,42.62,-70.66,2015,Roof Diagnostics Solar & Electric,953
995,9.96,1930,residential,35955.6,3.61,13020.29754,crystalline,4.458329201,1250.0,20.0,12533.4,Fixed,0,42.62,-70.66,2015,Roof Diagnostics Solar & Electric,953
996,6.63,1930,residential,30550.0,4.6078431373,8930.280604,Poly,4.579948902,0.0,40.0,8079.39,Fixed,0,42.62,-70.66,2014,New Day Energy,22
997,9.045,1930,residential,47200.0,5.218352681,10291.68079,Mono,3.914426088,1250.0,28.0,11013.0,Fixed,0,42.62,-70.66,2015,Sunbug Solar,392
998,10.965,1930,residential,60308.0,5.5000455996,14147.9232,crystalline,4.403446198,0.0,18.0,13719.68,Fixed,0,42.62,-70.66,2015,SolarCity,3552
999,4.845,1930,residential,26647.5,5.5,6285.130118,crystalline,4.421314716,0.0,25.0,5499.74,Fixed,0,42.62,-70.66,2014,SolarCity,3552
1000,7.14,1930,residential,39270.0,5.5,9542.873218,crystalline,4.542416096,0.0,45.0,8043.0,Fixed,0,42.62,-70.66,2014,SolarCity,3552
1001,14.28,1930,residential,70840.0,4.9607843137,19353.56442,Poly,4.610648632,0.0,35.0,17578.0,Fixed,0,42.62,-70.66,2015,New Day Energy,22
1002,15.81,1930,residential,87271.2,5.52,19675.57588,crystalline,4.248368263,0.0,20.0,15822.25,Fixed,0,42.62,-70.66,2015,SolarCity,3552
1003,16.32,1930,residential,63058.0,3.8638480392,22128.14297,crystalline,4.611400127,0.0,37.6,14291.9,Fixed,0,42.62,-70.66,2015,Solarflair Energy,513
1004,7.395,1930,residential,40820.4,5.52,9234.242659,crystalline,4.260759354,0.0,23.0,7496.44,Fixed,0,42.62,-70.66,2015,SolarCity,3552
1005,4.16,1930,residential,15560.34,3.7404663462,4405.31457,crystalline,3.64851284,0.0,20.0,4539.15,Fixed,0,42.62,-70.66,2015,Trinity Solar,285
1006,7.37,1469,residential,44613.9,6.0534464043,9360.581041,Mono,4.329708099,0.0,35.0,19.23,Fixed,0,42.66,-71.7,2014,Revolusun ,190
1007,3.8,1469,residential,22648.0,5.96,4329.882446,Mono,3.903118372,0.0,22.0,3639.0,Fixed,0,42.66,-71.7,2012,Sungevity,493
1008,4.8,1469,residential,23880.0,4.975,5372.576367,Poly,3.827366829,0.0,20.0,5765.0,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1009,4.32,1469,residential,21513.6,4.98,5562.557402,Poly,4.388474941,0.0,20.0,4510.0,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1010,12.48,1469,residential,62088.0,4.975,12483.689,Poly,3.434853554,0.0,34.0,11422.0,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1011,5.488,1469,residential,22147.0,4.03553207,7262.073041,crystalline,4.492333412,16200.0,40.0,4285.44,Fixed,0,42.66,-71.7,2010,Transformations,98
1012,3.6,1469,residential,21920.13,6.088925,4729.705664,Poly,4.466806889,16200.0,40.0,3306.32,Fixed,0,42.66,-71.7,2010,Transformations,98
1013,3.6,1469,residential,21930.13,6.0917027778,4729.705664,Poly,4.466806889,16200.0,40.0,3180.86,Fixed,0,42.66,-71.7,2010,Transformations,98
1014,3.6,1469,residential,21930.13,6.0917027778,4729.705664,Poly,4.466806889,16200.0,40.0,3440.36,Fixed,0,42.66,-71.7,2009,Transformations,98
1015,5.7,1469,residential,35773.7,6.2760877193,7488.700635,Poly,4.466806889,25200.0,40.0,3802.06,Fixed,0,42.66,-71.7,2008,Transformations,98
1016,5.6,1469,residential,20500.0,3.6607142857,7406.582422,crystalline,4.495903969,16200.0,40.0,6480.0,Fixed,0,42.66,-71.7,2010,Transformations,98
1017,2.925,1469,residential,16370.24,5.5966632479,3872.620734,Poly,4.494595528,3800.0,40.0,3140.88,Fixed,0,42.66,-71.7,2009,Transformations,98
1018,4.8,1469,residential,37082.0,7.7254166667,6293.513672,Poly,4.4486022,10080.0,45.0,4930.319,Fixed,0,42.66,-71.7,2010,Moss Hollow,22
1019,4.83,1469,residential,30206.0,6.2538302277,5447.222941,Poly,3.873747826,10143.0,28.0,5302.54,Fixed,0,42.66,-71.7,2011,Transformations,98
1020,6.21,1469,residential,36834.0,5.9314009662,8041.536101,crystalline,4.399316788,8000.0,37.0,6767.52,Fixed,0,42.66,-71.7,2011,Transformations,98
1021,9.435,1469,residential,40711.0,4.314891362,11934.60354,Mono,4.31373024,2000.0,31.0,9370.2,Fixed,0,42.66,-71.7,2012,RGS/Real Goods,774
1022,4.8,1469,residential,23880.0,4.975,5372.576367,Poly,3.827366829,0.0,20.0,4784.95,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1023,5.1,1469,residential,30791.0,6.0374509804,6766.829663,Mono,4.512618542,2000.0,34.0,5138.5,Fixed,0,42.66,-71.7,2012,Paramount Solar,53
1024,7.521,1469,residential,43300.0,5.7572131366,9684.983214,Mono,4.388472557,2000.0,20.0,7335.0,Fixed,0,42.66,-71.7,2013,Independent Power Systems,80
1025,4.32,1469,residential,21513.6,4.98,5161.69125,Poly,4.075251579,0.0,20.0,4455.34,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1026,3.43,1469,residential,11662.0,3.4,4244.491853,Poly,4.226346493,1372.0,22.0,3670.2,Fixed,0,42.66,-71.7,2013,Next Step Living,905
1027,6.37,1469,residential,24524.5,3.85,8275.246627,Poly,4.424366474,2000.0,23.0,6394.92,Fixed,0,42.66,-71.7,2013,Next Step Living,905
1028,7.521,1469,residential,41793.88,5.5569578513,9522.666593,Mono,4.31649065,4000.0,36.0,7074.4,Fixed,0,42.66,-71.7,2013,Revolusun ,190
1029,9.84,1469,residential,39000.0,3.9634146341,12960.17968,Mono,4.471327782,4000.0,45.0,9825.5,Fixed,0,42.66,-71.7,2013,RGS/Real Goods,774
1030,12.48,1469,residential,62088.0,4.975,12483.689,Poly,3.434853554,0.0,34.0,11421.8,Fixed,0,42.66,-71.7,2012,SolarCity,3552
1031,8.575,1469,residential,50000.0,5.8309037901,11374.83799,Mono,4.506919861,4000.0,40.0,8778.02,Fixed,0,42.66,-71.7,2013,Transformations,98
1032,3.92,1469,residential,19600.0,5.0,5077.460869,Poly,4.405154705,1568.0,30.0,4376.58,Fixed,0,42.66,-71.7,2013,SolarCity,3552
1033,9.715,1469,residential,54134.0,5.5722079259,12896.63878,Mono,4.51001358,4250.0,37.0,11809.4998,Fixed,0,42.66,-71.7,2013,New England Clean Energy,301
1034,5.3,1469,residential,18550.0,3.5,6946.474243,crystalline,4.453969002,4000.0,42.0,6173.0,Fixed,0,42.66,-71.7,2013,Nv Energy,2
1035,8.25,1469,residential,41250.0,5.0,10767.61359,crystalline,4.432152271,2250.0,40.0,9411.65,Fixed,0,42.66,-71.7,2014,Transformations,98
1036,8.175,1469,residential,41366.0,5.0600611621,10802.55896,Mono,4.496147633,4000.0,34.0,8991.0584,Fixed,0,42.66,-71.7,2014,Sunbug Solar,392
1037,3.975,1469,residential,19971.0,5.0241509434,4974.821677,crystalline,4.271950245,3180.0,24.0,4060.1088,Fixed,0,42.66,-71.7,2014,Sunbug Solar,392
